_NF1,20181228,10:32,10929.0,10929.5,10927.2,10928.05,9000
_NF1,20181228,10:33,10928.05,10928.05,10926.1,10927.05,9150
_NF1,20181228,10:34,10927.05,10929.95,10925.0,10925.0,16575
_NF1,20181228,10:35,10924.9,10926.95,10921.25,10921.6,15900
_NF1,20181228,10:36,10921.55,10927.0,10920.55,10920.55,18000
_NF1,20181228,10:37,10920.2,10921.2,10915.85,10915.85,43575
_NF1,20181228,10:38,10916.75,10916.95,10914.75,10916.65,24600
_NF1,20181228,10:39,10916.0,10922.5,10916.0,10921.85,13800
_NF1,20181228,10:40,10921.85,10925.95,10920.9,10924.1,6450
_NF1,20181228,10:41,10924.2,10927.6,10921.0,10922.0,22125
_NF1,20181228,10:42,10922.0,10922.0,10918.2,10920.7,14025
_NF1,20181228,10:43,10921.65,10923.0,10919.15,10921.5,8025
_NF1,20181228,10:44,10921.5,10922.95,10917.55,10918.1,12375
_NF1,20181228,10:45,10918.1,10919.55,10915.85,10917.3,11775
_NF1,20181228,10:46,10918.0,10921.0,10918.0,10919.0,10950
_NF1,20181228,10:47,10919.0,10919.0,10916.0,10918.9,8550
_NF1,20181228,10:48,10917.65,10919.0,10916.5,10916.8,9300
_NF1,20181228,10:49,10916.3,10918.95,10916.2,10917.3,9000
_NF1,20181228,10:50,10917.3,10920.0,10916.2,10918.55,7950
_NF1,20181228,10:51,10920.0,10921.2,10918.1,10919.5,10725
_NF1,20181228,10:52,10920.1,10924.3,10919.8,10922.7,9450
_NF1,20181228,10:53,10922.7,10925.95,10922.15,10925.95,8625
_NF1,20181228,10:54,10925.0,10929.15,10924.9,10925.15,18975
_NF1,20181228,10:55,10925.15,10926.1,10923.95,10923.95,5700
_NF1,20181228,10:56,10923.9,10924.0,10920.2,10920.2,8625
_NF1,20181228,10:57,10920.2,10924.0,10919.7,10923.05,7050
_NF1,20181228,10:58,10924.1,10924.85,10922.5,10922.5,4425
_NF1,20181228,10:59,10922.5,10926.65,10921.5,10924.1,15300
_NF1,20181228,11:00,10924.1,10926.95,10923.55,10925.0,5925
_NF1,20181228,11:01,10924.3,10928.9,10924.0,10924.0,7425
_NF1,20181228,11:02,10924.0,10924.85,10917.55,10919.85,12150
_NF1,20181228,11:03,10919.85,10920.6,10917.5,10919.45,13425
_NF1,20181228,11:04,10919.45,10920.35,10915.0,10919.2,16500
_NF1,20181228,11:05,10919.2,10921.3,10918.6,10919.85,3900
_NF1,20181228,11:06,10919.0,10920.4,10916.55,10916.55,8925
_NF1,20181228,11:07,10916.55,10920.7,10916.55,10920.7,9150
_NF1,20181228,11:08,10920.05,10922.15,10920.0,10922.0,8175
_NF1,20181228,11:09,10922.0,10924.9,10922.0,10924.05,6975
_NF1,20181228,11:10,10924.9,10927.95,10923.0,10925.0,13125
_NF1,20181228,11:11,10925.0,10927.05,10925.0,10926.8,5775
_NF1,20181228,11:12,10926.8,10927.8,10926.2,10926.55,7200
_NF1,20181228,11:13,10926.55,10927.5,10925.2,10925.95,6225
_NF1,20181228,11:14,10926.75,10926.95,10925.0,10925.0,4200
_NF1,20181228,11:15,10925.0,10925.0,10921.75,10922.0,8700
_NF1,20181228,11:16,10922.0,10922.8,10921.0,10921.1,12600
_NF1,20181228,11:17,10921.1,10922.2,10920.0,10921.9,14025
_NF1,20181228,11:18,10921.8,10921.8,10917.0,10917.9,10800
_NF1,20181228,11:19,10917.6,10920.1,10916.1,10920.1,8100
_NF1,20181228,11:20,10920.0,10922.65,10920.0,10920.1,7725
_NF1,20181228,11:21,10920.1,10922.0,10920.0,10921.05,4200
_NF1,20181228,11:22,10921.2,10922.6,10920.0,10920.1,6075
_NF1,20181228,11:23,10922.0,10922.6,10920.75,10922.6,6750
_NF1,20181228,11:24,10922.6,10925.0,10922.05,10924.0,5700
_NF1,20181228,11:25,10925.0,10925.0,10923.3,10924.2,8025
_NF1,20181228,11:26,10924.2,10926.0,10924.2,10924.95,8625
_NF1,20181228,11:27,10924.95,10924.95,10920.55,10920.7,3150
_NF1,20181228,11:28,10920.7,10923.0,10920.3,10921.95,6000
_NF1,20181228,11:29,10921.05,10924.0,10920.45,10923.95,4575
_NF1,20181228,11:30,10923.95,10924.35,10920.0,10920.5,13275
_NF1,20181228,11:31,10920.5,10922.3,10920.2,10922.0,11400
_NF1,20181228,11:32,10922.0,10923.0,10921.2,10922.85,5250
_NF1,20181228,11:33,10922.85,10924.0,10922.05,10922.05,6150
_NF1,20181228,11:34,10923.25,10923.35,10921.9,10921.9,4050
_NF1,20181228,11:35,10921.9,10922.9,10920.0,10922.6,11625
_NF1,20181228,11:36,10922.6,10924.0,10921.0,10922.0,9750
_NF1,20181228,11:37,10922.0,10923.8,10921.0,10922.65,7350
_NF1,20181228,11:38,10923.35,10923.35,10920.5,10921.0,8175
_NF1,20181228,11:39,10921.0,10921.0,10917.05,10917.6,14025
_NF1,20181228,11:40,10917.45,10918.3,10913.8,10915.1,22500
_NF1,20181228,11:41,10915.0,10915.0,10908.2,10910.75,47775
_NF1,20181228,11:42,10911.85,10914.25,10909.75,10913.75,19500
_NF1,20181228,11:43,10913.75,10914.25,10912.5,10914.0,6525
_NF1,20181228,11:44,10913.95,10913.95,10909.0,10910.0,14775
_NF1,20181228,11:45,10909.0,10913.7,10909.0,10912.05,17250
_NF1,20181228,11:46,10912.05,10918.75,10912.0,10918.75,11775
_NF1,20181228,11:47,10919.0,10919.55,10917.0,10917.0,7275
_NF1,20181228,11:48,10917.05,10920.4,10917.05,10920.4,15825
_NF1,20181228,11:49,10920.4,10923.95,10920.4,10921.55,25200
_NF1,20181228,11:50,10921.55,10923.0,10918.2,10918.9,18525
_NF1,20181228,11:51,10918.9,10922.15,10918.25,10921.1,8175
_NF1,20181228,11:52,10921.1,10921.1,10918.2,10919.2,10200
_NF1,20181228,11:53,10919.2,10921.75,10919.2,10921.5,6450
_NF1,20181228,11:54,10921.5,10923.0,10920.0,10923.0,9300
_NF1,20181228,11:55,10922.75,10926.0,10922.5,10923.85,17550
_NF1,20181228,11:56,10924.95,10926.4,10923.85,10924.95,14925
_NF1,20181228,11:57,10925.0,10926.3,10924.4,10926.25,8175
_NF1,20181228,11:58,10926.25,10927.35,10926.05,10927.0,12300
_NF1,20181228,11:59,10927.5,10927.95,10926.6,10926.6,11400
_NF1,20181228,12:00,10926.6,10926.85,10920.1,10922.2,12750
_NF1,20181228,12:01,10922.15,10922.15,10920.1,10921.9,5625
_NF1,20181228,12:02,10921.9,10924.45,10921.9,10924.45,3900
_NF1,20181228,12:03,10924.8,10926.5,10924.0,10924.4,11850
_NF1,20181228,12:04,10926.05,10928.0,10925.0,10926.75,14475
_NF1,20181228,12:05,10926.75,10928.0,10925.05,10927.0,8175
_NF1,20181228,12:06,10927.0,10927.35,10924.8,10925.0,9375
_NF1,20181228,12:07,10925.0,10926.0,10924.65,10924.95,7275
_NF1,20181228,12:08,10924.95,10926.1,10924.95,10925.95,5550
_NF1,20181228,12:09,10925.95,10929.0,10925.95,10928.5,15825
_NF1,20181228,12:10,10928.95,10930.0,10928.95,10929.1,22350
_NF1,20181228,12:11,10929.05,10938.4,10929.05,10938.15,152325
_NF1,20181228,12:12,10937.45,10939.25,10932.55,10933.0,33750
_NF1,20181228,12:13,10932.05,10932.9,10929.2,10932.45,17100
_NF1,20181228,12:14,10932.45,10933.0,10930.0,10930.05,10800
_NF1,20181228,12:15,10930.25,10933.0,10930.0,10931.0,13275
_NF1,20181228,12:16,10930.95,10932.0,10929.95,10929.95,9300
_NF1,20181228,12:17,10928.15,10929.95,10926.5,10926.8,8700
_NF1,20181228,12:18,10926.8,10927.5,10926.0,10927.35,5625
_NF1,20181228,12:19,10927.9,10931.45,10927.0,10929.25,6975
